LowBirthWeightIndLowBirthWeightIndDesc,BirthAgeGroupAgeGroupDesc,YearBirthYearDesc,CountyCountyName,BirthCount,Birth Count_PCT,SORT
Normal birth weight (2500g+),35 to 39,2006,Erie,61,7.3,646
Normal birth weight (2500g+),40 to 44,2006,Erie,*,*,647
Normal birth weight (2500g+),45 and older,2006,Erie,0,0.0,648
Low birth weight (<2500g),Less than 15,2006,Fairfield,0,0.0,660
Low birth weight (<2500g),15 to 17,2006,Fairfield,3,0.2,661
Low birth weight (<2500g),18 to 19,2006,Fairfield,5,0.3,662
Low birth weight (<2500g),20 to 24,2006,Fairfield,24,1.4,663
Low birth weight (<2500g),25 to 29,2006,Fairfield,50,2.9,664
Low birth weight (<2500g),30 to 34,2006,Fairfield,31,1.8,665
Low birth weight (<2500g),35 to 39,2006,Fairfield,10,0.6,666
Low birth weight (<2500g),40 to 44,2006,Fairfield,1,0.1,667
Low birth weight (<2500g),45 and older,2006,Fairfield,0,0.0,668
Normal birth weight (2500g+),Less than 15,2006,Fairfield,0,0.0,670
Normal birth weight (2500g+),15 to 17,2006,Fairfield,43,2.5,671
Normal birth weight (2500g+),18 to 19,2006,Fairfield,82,4.7,672
Normal birth weight (2500g+),20 to 24,2006,Fairfield,427,24.3,673
Normal birth weight (2500g+),25 to 29,2006,Fairfield,489,27.9,674
Normal birth weight (2500g+),30 to 34,2006,Fairfield,376,21.4,675
Normal birth weight (2500g+),35 to 39,2006,Fairfield,181,10.3,676
Normal birth weight (2500g+),40 to 44,2006,Fairfield,29,1.7,677
Normal birth weight (2500g+),45 and older,2006,Fairfield,*,*,678
Low birth weight (<2500g),Less than 15,2006,Fayette,0,0.0,690
Low birth weight (<2500g),15 to 17,2006,Fayette,*,*,691
Low birth weight (<2500g),18 to 19,2006,Fayette,3,0.8,692
Low birth weight (<2500g),20 to 24,2006,Fayette,10,2.5,693
Low birth weight (<2500g),25 to 29,2006,Fayette,8,2.0,694
Low birth weight (<2500g),30 to 34,2006,Fayette,3,0.8,695
Low birth weight (<2500g),35 to 39,2006,Fayette,0,0.0,696
Low birth weight (<2500g),40 to 44,2006,Fayette,0,0.0,697
Low birth weight (<2500g),45 and older,2006,Fayette,0,0.0,698
Normal birth weight (2500g+),Less than 15,2006,Fayette,*,*,700
Normal birth weight (2500g+),15 to 17,2006,Fayette,*,*,701
Normal birth weight (2500g+),18 to 19,2006,Fayette,49,12.4,702
Normal birth weight (2500g+),20 to 24,2006,Fayette,127,32.1,703
Normal birth weight (2500g+),25 to 29,2006,Fayette,113,28.5,704
Normal birth weight (2500g+),30 to 34,2006,Fayette,44,11.1,705
Normal birth weight (2500g+),35 to 39,2006,Fayette,*,*,706
Normal birth weight (2500g+),40 to 44,2006,Fayette,*,*,707
Normal birth weight (2500g+),45 and older,2006,Fayette,0,0.0,708
Low birth weight (<2500g),Less than 15,2006,Franklin,6,0.0,720
Low birth weight (<2500g),15 to 17,2006,Franklin,85,0.5,721
Low birth weight (<2500g),18 to 19,2006,Franklin,143,0.8,722
Low birth weight (<2500g),20 to 24,2006,Franklin,417,2.3,723
Low birth weight (<2500g),25 to 29,2006,Franklin,458,2.5,724
Low birth weight (<2500g),30 to 34,2006,Franklin,358,2.0,725
Low birth weight (<2500g),35 to 39,2006,Franklin,183,1.0,726
Low birth weight (<2500g),40 to 44,2006,Franklin,57,0.3,727
Low birth weight (<2500g),45 and older,2006,Franklin,5,0.0,728
Normal birth weight (2500g+),Less than 15,2006,Franklin,*,*,730
Normal birth weight (2500g+),15 to 17,2006,Franklin,503,2.8,731
Normal birth weight (2500g+),18 to 19,2006,Franklin,1128,6.2,732
Normal birth weight (2500g+),20 to 24,2006,Franklin,4017,22.1,733
Normal birth weight (2500g+),25 to 29,2006,Franklin,4866,26.8,734
Normal birth weight (2500g+),30 to 34,2006,Franklin,3772,20.8,735
Normal birth weight (2500g+),35 to 39,2006,Franklin,1789,9.8,736
Normal birth weight (2500g+),40 to 44,2006,Franklin,347,1.9,737
Normal birth weight (2500g+),45 and older,2006,Franklin,*,*,738
Low birth weight (<2500g),Less than 15,2006,Fulton,0,0.0,750
Low birth weight (<2500g),15 to 17,2006,Fulton,0,0.0,751
Low birth weight (<2500g),18 to 19,2006,Fulton,5,1.0,752
Low birth weight (<2500g),20 to 24,2006,Fulton,3,0.6,753
Low birth weight (<2500g),25 to 29,2006,Fulton,4,0.8,754
Low birth weight (<2500g),30 to 34,2006,Fulton,4,0.8,755
Low birth weight (<2500g),35 to 39,2006,Fulton,3,0.6,756
Low birth weight (<2500g),40 to 44,2006,Fulton,0,0.0,757
Low birth weight (<2500g),45 and older,2006,Fulton,0,0.0,758
Normal birth weight (2500g+),Less than 15,2006,Fulton,0,0.0,760
Normal birth weight (2500g+),15 to 17,2006,Fulton,*,*,761
Normal birth weight (2500g+),18 to 19,2006,Fulton,31,6.2,762
Normal birth weight (2500g+),20 to 24,2006,Fulton,141,28.2,763
Normal birth weight (2500g+),25 to 29,2006,Fulton,156,31.2,764
Normal birth weight (2500g+),30 to 34,2006,Fulton,90,18.0,765
Normal birth weight (2500g+),35 to 39,2006,Fulton,40,8.0,766
Normal birth weight (2500g+),40 to 44,2006,Fulton,*,*,767
Normal birth weight (2500g+),45 and older,2006,Fulton,*,*,768
Low birth weight (<2500g),Less than 15,2006,Gallia,0,0.0,780
Low birth weight (<2500g),15 to 17,2006,Gallia,*,*,781
Low birth weight (<2500g),18 to 19,2006,Gallia,7,1.8,782
Low birth weight (<2500g),20 to 24,2006,Gallia,19,4.8,783
Low birth weight (<2500g),25 to 29,2006,Gallia,6,1.5,784
Low birth weight (<2500g),30 to 34,2006,Gallia,10,2.5,785
Low birth weight (<2500g),35 to 39,2006,Gallia,4,1.0,786
Low birth weight (<2500g),40 to 44,2006,Gallia,0,0.0,787
Low birth weight (<2500g),45 and older,2006,Gallia,0,0.0,788
Normal birth weight (2500g+),Less than 15,2006,Gallia,0,0.0,790
Normal birth weight (2500g+),15 to 17,2006,Gallia,*,*,791
Normal birth weight (2500g+),18 to 19,2006,Gallia,42,10.5,792
Normal birth weight (2500g+),20 to 24,2006,Gallia,136,34.1,793
Normal birth weight (2500g+),25 to 29,2006,Gallia,90,22.6,794
Normal birth weight (2500g+),30 to 34,2006,Gallia,47,11.8,795
Normal birth weight (2500g+),35 to 39,2006,Gallia,*,*,796
Normal birth weight (2500g+),40 to 44,2006,Gallia,*,*,797
Normal birth weight (2500g+),45 and older,2006,Gallia,0,0.0,798
Low birth weight (<2500g),Less than 15,2006,Geauga,0,0.0,810
Low birth weight (<2500g),15 to 17,2006,Geauga,0,0.0,811
Low birth weight (<2500g),18 to 19,2006,Geauga,3,0.3,812
Low birth weight (<2500g),20 to 24,2006,Geauga,9,0.9,813
Low birth weight (<2500g),25 to 29,2006,Geauga,14,1.4,814
Low birth weight (<2500g),30 to 34,2006,Geauga,20,2.0,815
Low birth weight (<2500g),35 to 39,2006,Geauga,24,2.4,816
Low birth weight (<2500g),40 to 44,2006,Geauga,6,0.6,817
Low birth weight (<2500g),45 and older,2006,Geauga,*,*,818
Normal birth weight (2500g+),Less than 15,2006,Geauga,0,0.0,820
Normal birth weight (2500g+),15 to 17,2006,Geauga,*,*,821
Normal birth weight (2500g+),18 to 19,2006,Geauga,27,2.7,822
Normal birth weight (2500g+),20 to 24,2006,Geauga,151,14.9,823
Normal birth weight (2500g+),25 to 29,2006,Geauga,261,25.8,824
Normal birth weight (2500g+),30 to 34,2006,Geauga,271,26.8,825
Normal birth weight (2500g+),35 to 39,2006,Geauga,176,17.4,826
Normal birth weight (2500g+),40 to 44,2006,Geauga,42,4.2,827
Normal birth weight (2500g+),45 and older,2006,Geauga,*,*,828
Low birth weight (<2500g),Less than 15,2006,Greene,0,0.0,840
Low birth weight (<2500g),15 to 17,2006,Greene,6,0.3,841
Low birth weight (<2500g),18 to 19,2006,Greene,10,0.6,842
Low birth weight (<2500g),20 to 24,2006,Greene,30,1.7,843
Low birth weight (<2500g),25 to 29,2006,Greene,25,1.4,844
Low birth weight (<2500g),30 to 34,2006,Greene,30,1.7,845
Low birth weight (<2500g),35 to 39,2006,Greene,16,0.9,846
Low birth weight (<2500g),40 to 44,2006,Greene,2,0.1,847
Low birth weight (<2500g),45 and older,2006,Greene,0,0.0,848
Normal birth weight (2500g+),Less than 15,2006,Greene,0,0.0,850
Normal birth weight (2500g+),15 to 17,2006,Greene,30,1.7,851
Normal birth weight (2500g+),18 to 19,2006,Greene,84,4.7,852
Normal birth weight (2500g+),20 to 24,2006,Greene,453,25.3,853
Normal birth weight (2500g+),25 to 29,2006,Greene,528,29.5,854
Normal birth weight (2500g+),30 to 34,2006,Greene,369,20.6,855
Normal birth weight (2500g+),35 to 39,2006,Greene,170,9.5,856
Normal birth weight (2500g+),40 to 44,2006,Greene,31,1.7,857
Normal birth weight (2500g+),45 and older,2006,Greene,*,*,858
Low birth weight (<2500g),Less than 15,2006,Guernsey,0,0.0,870
Low birth weight (<2500g),15 to 17,2006,Guernsey,*,*,871
Low birth weight (<2500g),18 to 19,2006,Guernsey,7,1.4,872
Low birth weight (<2500g),20 to 24,2006,Guernsey,14,2.8,873
Low birth weight (<2500g),25 to 29,2006,Guernsey,9,1.8,874
Low birth weight (<2500g),30 to 34,2006,Guernsey,17,3.4,875
Low birth weight (<2500g),35 to 39,2006,Guernsey,3,0.6,876
Low birth weight (<2500g),40 to 44,2006,Guernsey,0,0.0,877
Low birth weight (<2500g),45 and older,2006,Guernsey,0,0.0,878
Normal birth weight (2500g+),Less than 15,2006,Guernsey,*,*,880
Normal birth weight (2500g+),15 to 17,2006,Guernsey,*,*,881
Normal birth weight (2500g+),18 to 19,2006,Guernsey,42,8.4,882
Normal birth weight (2500g+),20 to 24,2006,Guernsey,176,35.3,883
Normal birth weight (2500g+),25 to 29,2006,Guernsey,119,23.8,884
Normal birth weight (2500g+),30 to 34,2006,Guernsey,65,13.0,885
Normal birth weight (2500g+),35 to 39,2006,Guernsey,27,5.4,886
Normal birth weight (2500g+),40 to 44,2006,Guernsey,*,*,887
Normal birth weight (2500g+),45 and older,2006,Guernsey,0,0.0,888
Low birth weight (<2500g),Less than 15,2006,Hamilton,7,0.1,900
Low birth weight (<2500g),15 to 17,2006,Hamilton,50,0.4,901
Low birth weight (<2500g),18 to 19,2006,Hamilton,130,1.1,902
Low birth weight (<2500g),20 to 24,2006,Hamilton,345,2.9,903
Low birth weight (<2500g),25 to 29,2006,Hamilton,275,2.4,904
Low birth weight (<2500g),30 to 34,2006,Hamilton,221,1.9,905
Low birth weight (<2500g),35 to 39,2006,Hamilton,120,1.0,906
Low birth weight (<2500g),40 to 44,2006,Hamilton,35,0.3,907
Low birth weight (<2500g),45 and older,2006,Hamilton,*,*,908
Normal birth weight (2500g+),Less than 15,2006,Hamilton,*,*,910
Normal birth weight (2500g+),15 to 17,2006,Hamilton,417,3.6,911
Normal birth weight (2500g+),18 to 19,2006,Hamilton,792,6.8,912
Normal birth weight (2500g+),20 to 24,2006,Hamilton,2751,23.5,913
Normal birth weight (2500g+),25 to 29,2006,Hamilton,2929,25.0,914
Normal birth weight (2500g+),30 to 34,2006,Hamilton,2240,19.1,915
Normal birth weight (2500g+),35 to 39,2006,Hamilton,1136,9.7,916
Normal birth weight (2500g+),40 to 44,2006,Hamilton,216,1.8,917
Normal birth weight (2500g+),45 and older,2006,Hamilton,*,*,918
Low birth weight (<2500g),Less than 15,2006,Hancock,0,0.0,930
Low birth weight (<2500g),15 to 17,2006,Hancock,3,0.3,931
Low birth weight (<2500g),18 to 19,2006,Hancock,5,0.5,932
Low birth weight (<2500g),20 to 24,2006,Hancock,18,1.9,933
Low birth weight (<2500g),25 to 29,2006,Hancock,21,2.2,934
Low birth weight (<2500g),30 to 34,2006,Hancock,26,2.7,935
Low birth weight (<2500g),35 to 39,2006,Hancock,5,0.5,936
Low birth weight (<2500g),40 to 44,2006,Hancock,*,*,937
Low birth weight (<2500g),45 and older,2006,Hancock,0,0.0,938
Normal birth weight (2500g+),Less than 15,2006,Hancock,0,0.0,940
Normal birth weight (2500g+),15 to 17,2006,Hancock,*,*,941
Normal birth weight (2500g+),18 to 19,2006,Hancock,65,6.8,942
Normal birth weight (2500g+),20 to 24,2006,Hancock,245,25.6,943
Normal birth weight (2500g+),25 to 29,2006,Hancock,274,28.6,944
Normal birth weight (2500g+),30 to 34,2006,Hancock,185,19.3,945
Normal birth weight (2500g+),35 to 39,2006,Hancock,83,8.7,946
Normal birth weight (2500g+),40 to 44,2006,Hancock,*,*,947
Normal birth weight (2500g+),45 and older,2006,Hancock,0,0.0,948
Low birth weight (<2500g),Less than 15,2006,Hardin,0,0.0,960
Low birth weight (<2500g),15 to 17,2006,Hardin,*,*,961
Low birth weight (<2500g),18 to 19,2006,Hardin,5,1.3,962
Low birth weight (<2500g),20 to 24,2006,Hardin,8,2.1,963
Low birth weight (<2500g),25 to 29,2006,Hardin,8,2.1,964
Low birth weight (<2500g),30 to 34,2006,Hardin,4,1.1,965
Low birth weight (<2500g),35 to 39,2006,Hardin,2,0.5,966
Low birth weight (<2500g),40 to 44,2006,Hardin,0,0.0,967
Low birth weight (<2500g),45 and older,2006,Hardin,0,0.0,968
Normal birth weight (2500g+),Less than 15,2006,Hardin,*,*,970
Normal birth weight (2500g+),15 to 17,2006,Hardin,*,*,971
Normal birth weight (2500g+),18 to 19,2006,Hardin,*,*,972
Normal birth weight (2500g+),20 to 24,2006,Hardin,127,33.9,973
Normal birth weight (2500g+),25 to 29,2006,Hardin,95,25.3,974
Normal birth weight (2500g+),30 to 34,2006,Hardin,52,13.9,975
Normal birth weight (2500g+),35 to 39,2006,Hardin,35,9.3,976
Normal birth weight (2500g+),40 to 44,2006,Hardin,*,*,977
Normal birth weight (2500g+),45 and older,2006,Hardin,*,*,978
Low birth weight (<2500g),Less than 15,2006,Harrison,0,0.0,990
Low birth weight (<2500g),15 to 17,2006,Harrison,0,0.0,991
Low birth weight (<2500g),18 to 19,2006,Harrison,*,*,992
Low birth weight (<2500g),20 to 24,2006,Harrison,5,3.0,993
Low birth weight (<2500g),25 to 29,2006,Harrison,3,1.8,994
Low birth weight (<2500g),30 to 34,2006,Harrison,2,1.2,995
Low birth weight (<2500g),35 to 39,2006,Harrison,*,*,996
Low birth weight (<2500g),40 to 44,2006,Harrison,*,*,997
Low birth weight (<2500g),45 and older,2006,Harrison,0,0.0,998
Normal birth weight (2500g+),Less than 15,2006,Harrison,0,0.0,1000
Normal birth weight (2500g+),15 to 17,2006,Harrison,*,*,1001
Normal birth weight (2500g+),18 to 19,2006,Harrison,*,*,1002
Normal birth weight (2500g+),20 to 24,2006,Harrison,46,27.4,1003
Normal birth weight (2500g+),25 to 29,2006,Harrison,55,32.7,1004
Normal birth weight (2500g+),30 to 34,2006,Harrison,29,17.3,1005
Normal birth weight (2500g+),35 to 39,2006,Harrison,*,*,1006
Normal birth weight (2500g+),40 to 44,2006,Harrison,0,0.0,1007
Normal birth weight (2500g+),45 and older,2006,Harrison,0,0.0,1008
Low birth weight (<2500g),Less than 15,2006,Henry,0,0.0,1020
Low birth weight (<2500g),15 to 17,2006,Henry,*,*,1021
Low birth weight (<2500g),18 to 19,2006,Henry,4,1.0,1022
Low birth weight (<2500g),20 to 24,2006,Henry,6,1.6,1023
Low birth weight (<2500g),25 to 29,2006,Henry,8,2.1,1024
Low birth weight (<2500g),30 to 34,2006,Henry,5,1.3,1025
Low birth weight (<2500g),35 to 39,2006,Henry,1,0.3,1026
Low birth weight (<2500g),40 to 44,2006,Henry,0,0.0,1027
Low birth weight (<2500g),45 and older,2006,Henry,0,0.0,1028
Normal birth weight (2500g+),Less than 15,2006,Henry,0,0.0,1030
Normal birth weight (2500g+),15 to 17,2006,Henry,*,*,1031
Normal birth weight (2500g+),18 to 19,2006,Henry,*,*,1032
Normal birth weight (2500g+),20 to 24,2006,Henry,102,26.5,1033
Normal birth weight (2500g+),25 to 29,2006,Henry,131,34.0,1034
Normal birth weight (2500g+),30 to 34,2006,Henry,63,16.4,1035
Normal birth weight (2500g+),35 to 39,2006,Henry,*,*,1036
Normal birth weight (2500g+),40 to 44,2006,Henry,*,*,1037
Normal birth weight (2500g+),45 and older,2006,Henry,0,0.0,1038
Low birth weight (<2500g),Less than 15,2006,Highland,0,0.0,1050
Low birth weight (<2500g),15 to 17,2006,Highland,2,0.3,1051
Low birth weight (<2500g),18 to 19,2006,Highland,6,1.0,1052
Low birth weight (<2500g),20 to 24,2006,Highland,14,2.3,1053
Low birth weight (<2500g),25 to 29,2006,Highland,8,1.3,1054
Low birth weight (<2500g),30 to 34,2006,Highland,9,1.5,1055
Low birth weight (<2500g),35 to 39,2006,Highland,3,0.5,1056
Low birth weight (<2500g),40 to 44,2006,Highland,0,0.0,1057
Low birth weight (<2500g),45 and older,2006,Highland,0,0.0,1058
Normal birth weight (2500g+),Less than 15,2006,Highland,*,*,1060
Normal birth weight (2500g+),15 to 17,2006,Highland,*,*,1061
Normal birth weight (2500g+),18 to 19,2006,Highland,67,10.9,1062
Normal birth weight (2500g+),20 to 24,2006,Highland,189,30.9,1063
Normal birth weight (2500g+),25 to 29,2006,Highland,178,29.1,1064
Normal birth weight (2500g+),30 to 34,2006,Highland,77,12.6,1065
Normal birth weight (2500g+),35 to 39,2006,Highland,31,5.1,1066
Normal birth weight (2500g+),40 to 44,2006,Highland,*,*,1067
Normal birth weight (2500g+),45 and older,2006,Highland,0,0.0,1068
Low birth weight (<2500g),Less than 15,2006,Hocking,0,0.0,1080
Low birth weight (<2500g),15 to 17,2006,Hocking,*,*,1081
Low birth weight (<2500g),18 to 19,2006,Hocking,2,0.6,1082
Low birth weight (<2500g),20 to 24,2006,Hocking,7,2.1,1083
Low birth weight (<2500g),25 to 29,2006,Hocking,6,1.8,1084
Low birth weight (<2500g),30 to 34,2006,Hocking,0,0.0,1085
Low birth weight (<2500g),35 to 39,2006,Hocking,5,1.5,1086
Low birth weight (<2500g),40 to 44,2006,Hocking,0,0.0,1087
Low birth weight (<2500g),45 and older,2006,Hocking,0,0.0,1088
Normal birth weight (2500g+),Less than 15,2006,Hocking,*,*,1090
Normal birth weight (2500g+),15 to 17,2006,Hocking,*,*,1091
Normal birth weight (2500g+),18 to 19,2006,Hocking,30,9.0,1092
Normal birth weight (2500g+),20 to 24,2006,Hocking,107,32.0,1093
Normal birth weight (2500g+),25 to 29,2006,Hocking,87,26.0,1094
Normal birth weight (2500g+),30 to 34,2006,Hocking,43,12.9,1095
Normal birth weight (2500g+),35 to 39,2006,Hocking,*,*,1096
Normal birth weight (2500g+),40 to 44,2006,Hocking,*,*,1097
Normal birth weight (2500g+),45 and older,2006,Hocking,0,0.0,1098
Low birth weight (<2500g),Less than 15,2006,Holmes,0,0.0,1110
Low birth weight (<2500g),15 to 17,2006,Holmes,0,0.0,1111
Low birth weight (<2500g),18 to 19,2006,Holmes,1,0.1,1112
Low birth weight (<2500g),20 to 24,2006,Holmes,12,1.5,1113
Low birth weight (<2500g),25 to 29,2006,Holmes,19,2.4,1114
Low birth weight (<2500g),30 to 34,2006,Holmes,3,0.4,1115
Low birth weight (<2500g),35 to 39,2006,Holmes,6,0.8,1116
Low birth weight (<2500g),40 to 44,2006,Holmes,2,0.3,1117
Low birth weight (<2500g),45 and older,2006,Holmes,0,0.0,1118
Normal birth weight (2500g+),Less than 15,2006,Holmes,0,0.0,1120
Normal birth weight (2500g+),15 to 17,2006,Holmes,*,*,1121
Normal birth weight (2500g+),18 to 19,2006,Holmes,*,*,1122
Normal birth weight (2500g+),20 to 24,2006,Holmes,227,29.1,1123
Normal birth weight (2500g+),25 to 29,2006,Holmes,246,31.5,1124
Normal birth weight (2500g+),30 to 34,2006,Holmes,155,19.8,1125
Normal birth weight (2500g+),35 to 39,2006,Holmes,73,9.3,1126
Normal birth weight (2500g+),40 to 44,2006,Holmes,*,*,1127
Normal birth weight (2500g+),45 and older,2006,Holmes,*,*,1128
Low birth weight (<2500g),Less than 15,2006,Huron,0,0.0,1140
Low birth weight (<2500g),15 to 17,2006,Huron,1,0.1,1141
Low birth weight (<2500g),18 to 19,2006,Huron,5,0.6,1142
Low birth weight (<2500g),20 to 24,2006,Huron,28,3.3,1143
Low birth weight (<2500g),25 to 29,2006,Huron,18,2.1,1144
Low birth weight (<2500g),30 to 34,2006,Huron,12,1.4,1145
Low birth weight (<2500g),35 to 39,2006,Huron,6,0.7,1146
Low birth weight (<2500g),40 to 44,2006,Huron,*,*,1147
Low birth weight (<2500g),45 and older,2006,Huron,0,0.0,1148
Normal birth weight (2500g+),Less than 15,2006,Huron,0,0.0,1150
Normal birth weight (2500g+),15 to 17,2006,Huron,*,*,1151
Normal birth weight (2500g+),18 to 19,2006,Huron,86,10.2,1152
Normal birth weight (2500g+),20 to 24,2006,Huron,220,26.1,1153
Normal birth weight (2500g+),25 to 29,2006,Huron,259,30.8,1154
Normal birth weight (2500g+),30 to 34,2006,Huron,136,16.2,1155
Normal birth weight (2500g+),35 to 39,2006,Huron,38,4.5,1156
Normal birth weight (2500g+),40 to 44,2006,Huron,*,*,1157
Normal birth weight (2500g+),45 and older,2006,Huron,0,0.0,1158
Low birth weight (<2500g),Less than 15,2006,Jackson,0,0.0,1170
Low birth weight (<2500g),15 to 17,2006,Jackson,4,0.9,1171
Low birth weight (<2500g),18 to 19,2006,Jackson,4,0.9,1172
Low birth weight (<2500g),20 to 24,2006,Jackson,18,4.2,1173
Low birth weight (<2500g),25 to 29,2006,Jackson,15,3.5,1174
Low birth weight (<2500g),30 to 34,2006,Jackson,5,1.2,1175
Low birth weight (<2500g),35 to 39,2006,Jackson,1,0.2,1176
Low birth weight (<2500g),40 to 44,2006,Jackson,*,*,1177
Low birth weight (<2500g),45 and older,2006,Jackson,0,0.0,1178
Normal birth weight (2500g+),Less than 15,2006,Jackson,*,*,1180
Normal birth weight (2500g+),15 to 17,2006,Jackson,*,*,1181
Normal birth weight (2500g+),18 to 19,2006,Jackson,39,9.2,1182
Normal birth weight (2500g+),20 to 24,2006,Jackson,147,34.7,1183
Normal birth weight (2500g+),25 to 29,2006,Jackson,111,26.2,1184
Normal birth weight (2500g+),30 to 34,2006,Jackson,44,10.4,1185
Normal birth weight (2500g+),35 to 39,2006,Jackson,*,*,1186
Normal birth weight (2500g+),40 to 44,2006,Jackson,*,*,1187
Normal birth weight (2500g+),45 and older,2006,Jackson,0,0.0,1188
Low birth weight (<2500g),Less than 15,2006,Jefferson,0,0.0,1200
Low birth weight (<2500g),15 to 17,2006,Jefferson,3,0.4,1201
Low birth weight (<2500g),18 to 19,2006,Jefferson,8,1.1,1202
Low birth weight (<2500g),20 to 24,2006,Jefferson,25,3.4,1203
Low birth weight (<2500g),25 to 29,2006,Jefferson,18,2.5,1204
Low birth weight (<2500g),30 to 34,2006,Jefferson,16,2.2,1205
